file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,PWN,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
89417,1717,3446,0,0,1,0,0,-6,0,0,1,1,1,11355.54044,0.02231498238,0.7592986884,2.236097069,2.976563579,8.150853803,11.51787384,69.92038755,3,6,6,6,7,8,14,0,0,0.03891663845,1.570796327,1.570796327,1.570796327,2.268928482,1.003352153,2.591874678,4.62682623,10.42608713,11.15633827,12.74311452,540.8772593,1,1,3.295281613,6.020966803,0.5690048892,7.2062153
89418,1680,3372,0,0,1,0,0,-6,0,0,1,1,1,9644.992543,0.005642134493,0.6658414948,1.650849869,2.867190316,7.729669093,11.18838334,80.15481806,3,6,6,6,7,8,14,0,0,1.31E-06,1.570796327,1.570796327,1.570796327,1.701696672,1.004224477,2.651250899,4.041025153,10.6530928,11.34910761,11.54547987,492.8097699,1,1,2.860318073,6.021428571,0.5677805316,6.711791584
89420,572,1144,0,0,1,0,0,0,0,0,1,1,1,5769.846392,0.02781563879,0.6459355188,1.808052734,2.402143608,8.421489327,25.42559308,135.0000052,4,5,6,6,7,9,18,0,0,0.05099442792,1.569975574,1.570796327,1.570796327,2.268928399,1.022289383,1.581966509,3.983109899,7.751191,8.724612397,17.38806361,416.6893113,1,1,5.043572021,6,0.502388637,8.888259983
89421,819,1638,0,0,1,0,0,0,0,0,1,1,1,1453.280821,0.007694899547,0.05088134137,0.06963529565,0.9198685638,1.428484365,1.428487926,74.95832142,3,6,6,6,6,7,19,0,3.27E-07,0.06786387373,0.1665272156,0.1847996636,1.570796327,1.570796327,1.019170708,1.224787303,1.285434789,7.10131204,8.806214072,36.84470435,204.1428215,1,1,0.8872288286,6,0.2091763009,7.367003496
89422,275,550,0,0,1,0,0,0,0,0,1,1,1,448.2498197,0.002006527738,0.1799251749,0.3613584175,0.5085574574,0.7178373579,2.252963343,29.53705244,4,5,6,6,7,7,26,0,0,0.01952672515,1.57066408,1.570796327,1.570796327,1.57142045,1.068538411,3.106615088,5.866229441,8.139721286,31.07065387,60.26840677,13276.04671,1,1,0.8149996722,6,0.5245816957,80.449789
89448,234,464,0,0,1,0,0,2,0,0,1,1,1,707.0934151,0.01519303176,0.6393365204,1.256273751,2.650180437,3.180218661,3.180231091,3.180277833,4,6,6,6,6,6.35,7,0,0,0.1273553904,1.570796327,1.570796327,1.570796327,1.570796327,1.873452626,2.089041385,4.120982805,15.00245121,17.94816293,17.94854108,69.64824353,1,1,1.523908222,5.948717949,0.5551952534,9.36620889
89449,998,1992,0,0,1,0,0,2,0,0,1,1,1,676.9047643,0.0029884595,0.1004916311,0.1092964144,0.1133777591,1.133370354,1.431856335,4.01155634,4,6,6,6,7,7,36,0,1.15E-05,0.06932036145,0.07199418426,0.07757631289,0.9813469111,1.570890143,1.000675676,1.203386578,1.217867745,2.759703646,7.211732353,16.45334494,332.9729582,1,1,0.3398116287,5.987975952,0.1342710463,5.453863107
89450,7200,14396,0,0,1,8,0,-2,0,0,1,1,1,15404.05571,6.01E-06,0.1103089184,0.2572906314,0.6436759472,1.808460317,3.872755766,262.8976666,3,6,6,6,7,7,25,0,0.002966617283,0.05401404615,0.1424203238,0.1687852632,0.4843170529,2.469764096,1.003159681,1.658810239,2.737268879,5.25370078,12.39166276,32.80267425,995716.077,0,0,1.07002332,5.999444444,0.1341345137,128.9871097
89451,3064,6128,0,0,1,0,0,0,0,0,1,1,1,1849.045461,0.0008671319682,0.03790901423,0.07564588136,0.07821767111,0.5024118949,2.349675865,4.005143522,5,6,6,6,6,7,7,0,2.01E-05,0.05622014903,0.1567439126,0.1571133932,0.1571970758,0.1574974779,1.20680953,1.939291344,3.385479105,3.492270612,4.884276634,8.147013269,271.6879179,1,1,0.3017371835,6,0.06512994098,3.938461405
89474,51168,102404,0,0,1,0,0,-34,499,0,1,1,1,12980.80076,5.70E-06,0.02342489812,0.06201721305,0.1415801224,0.2777865405,0.3978335686,47.13669256,3,5,6,7,8,9,29,0,0.02551580934,0.06375864919,0.1474601568,0.2837771971,0.4009357337,3.141058583,1.000000215,1.069294423,1.165069642,1.329974362,1.58219223,1.870163821,1208229.128,1,0,0.1267606808,6.003986867,0.1229446646,26.32867653
894828,2786,5568,0,0,1,0,0,2,0,0,1,1,1,828.4740029,9.93E-07,0.02414637226,0.05968237018,0.2570463662,0.3104178097,0.4304609081,7.081924658,3,5,6,6,8,9,15,0,0.0001375480755,0.05894838233,0.157492019,0.532913458,1.473791104,2.094322881,1.007539567,1.5015518,1.866654729,3.534163732,16.63740653,164.2448911,23504.58496,1,1,0.1487920264,5.995692749,0.2106517052,90.1430979
894829,3812,7620,0,0,1,0,0,2,0,0,1,1,1,943.6139815,5.00E-08,0.01967323259,0.05732884159,0.1982713185,0.2948862531,0.4283743314,4.141483799,3,5,6,6,8,9,16,0,4.66E-05,0.05348554326,0.1595291411,0.9558962093,1.474351868,2.061621127,1.000010189,1.511689725,1.909231285,4.072025097,19.03854949,206.1922758,896753.5217,1,1,0.1238338558,5.996852046,0.2247510644,325.5394415
894830,4725,9446,0,0,1,0,0,2,0,0,1,1,1,1164.407097,8.94E-08,0.01809714484,0.05697837629,0.1178587428,0.3287463737,0.4565876684,10.38637369,3,5,6,6,8,9,34,0,2.21E-05,0.05331417973,0.1919720679,1.116658493,1.474504623,2.046410533,1.000414357,1.671320541,1.943905077,4.467553122,23.88949208,217.9265195,7730154.781,1,1,0.1232698599,5.997460317,0.2297654781,925.1872151
894831,5922,11840,0,0,1,0,0,2,0,0,1,1,1,1519.914242,1.36E-10,0.0165748854,0.05678211333,0.09597198733,0.3384234268,0.4569943575,23.26142101,3,5,6,6,8,9,27,0,2.05E-05,0.05272425222,0.1923241576,1.17542436,1.475130941,1.945001473,1.006723286,1.790632514,1.951997482,5.052715446,29.45312357,229.9687816,2253385.604,1,1,0.1283711353,5.997973658,0.2319675486,821.9706725
894832,7046,14088,0,0,1,0,0,2,0,0,1,1,1,2038.030733,5.00E-08,0.0175179481,0.05692568501,0.1027156236,0.3565627291,0.4639656506,33.77629879,3,5,6,6,8,9,81,0,2.66E-05,0.0511751354,0.1924413207,1.158760918,1.474778352,1.888516523,1.00738189,1.813147566,1.982343569,5.733890656,33.42077573,225.496433,259465761.4,1,1,0.1446643053,5.998296906,0.2300262333,26037.46263
894833,3978,7952,0,0,1,0,0,2,0,0,1,1,1,982.4363503,8.16E-08,0.01979406617,0.05823896695,0.1707712965,0.3057726326,0.3420933281,4.815234434,3,5,6,6,8,9,18,0,0.0001220433995,0.07125786992,0.1923143965,0.514007766,1.467472145,1.570797507,1.000001664,1.306961135,1.886247375,3.685948053,16.9184339,184.7724756,552011.0735,1,1,0.1235458187,5.996983409,0.1962492451,280.2357494
894834,5224,10444,0,0,1,0,0,2,0,0,1,1,1,1404.150896,9.91E-07,0.01951889467,0.05749288127,0.170594191,0.3152196976,0.4639813086,12.50296128,3,5,6,6,8,9,19,0,4.67E-05,0.07068511591,0.1933539167,0.5150404896,1.467589536,1.570804352,1.007306035,1.313203076,1.904486248,4.040852325,16.70953121,175.7467802,23534.19143,1,1,0.1344457005,5.99770291,0.1993212975,91.44252975
894835,6497,12990,0,0,1,0,0,2,0,0,1,1,1,1901.603882,2.13E-08,0.01437650895,0.05685758806,0.1556965175,0.3148168544,0.4638840075,10.52643628,3,5,6,6,8,9,25,0,1.65E-05,0.05447705662,0.1950414052,0.772997567,1.467704667,1.717895406,1.000723106,1.313680345,1.939851203,5.770627187,26.18041553,178.1732464,493459.9836,1,1,0.1463898293,5.998152994,0.2143123722,262.9806175
894836,7451,14898,0,0,1,0,0,2,0,0,1,1,1,2255.360363,5.97E-08,0.01520157717,0.05684052904,0.1494935213,0.3204348862,0.4639657902,21.64699012,3,5,6,6,8,9,19,0,1.52E-05,0.05372290066,0.1959349372,0.9648264861,1.468246968,2.01356619,1.000260714,1.403067801,1.971474307,5.744397656,24.36742429,186.6136366,796998.3542,1,1,0.1513867877,5.998389478,0.2232469362,430.1524778
89517,719,1454,0,0,1,0,0,-8,0,0,1,1,1,17639.93655,0.0001604404418,0.5682463705,1.002543335,7.452870586,21.929048,44.47041366,592.3343143,3,5,6,6,8,10,29,0,5.38E-05,0.004508334316,1.569917206,1.571154517,1.572044083,3.140146573,1.010221859,4.858136949,10.74886323,12.0340197,41.35286828,85.2044176,44502636.98,1,1,12.13200588,6.066759388,0.5316599651,30677.87169
89518,516,1048,0,0,1,0,0,-8,0,0,1,1,1,10427.96591,0.07585908131,0.5960747502,0.937980838,4.022337332,16.27355876,36.35722969,638.232619,4,5,6,6,7,10.25,33,0,0.000140132863,0.09050314914,1.55549301,1.570881444,1.572049748,2.862581685,1.017184075,2.633270092,6.729448332,9.083232619,30.64694838,78.26623451,1939.271489,1,1,9.950349155,6.093023256,0.533671905,22.16979224
89519,374,772,0,0,1,0,0,-12,0,0,1,1,1,15157.84355,0.02616847058,1.223635229,3.354551064,16.53672074,53.40507494,83.55032504,623.000411,3,5,6,6,8,9,22,0,0,0.0005484500141,1.570795549,1.570796632,1.571062208,2.209748614,1.010710024,1.382269102,2.303148194,6.829744009,11.42059818,18.32447004,20739.56424,1,1,19.63451237,6.192513369,0.5890253906,57.45269576
89523,692,1384,0,0,1,0,0,0,25,12,1,1,1,1408.713086,4.50E-06,0.1947528316,0.5549218404,1.638006064,1.916637643,2.575584187,10.6820124,3,5,6,7,7,10,18,0,0,0.01133670611,1.570796327,1.570796327,1.570796327,3.141592654,1.000246928,2.348882786,5.879018565,9.546482495,52.37495252,302.5656559,16840.80559,1,0,1.017856276,6,0.5842232894,84.37475799
89525,558,1124,0,0,1,0,0,-4,61,26,1,1,1,8857.247009,7.76E-06,0.7298191495,2.153768969,5.661469509,24.66194282,36.33457451,189.4806242,3,5,6,6,7,8,35,0,0,0.0192825132,1.570796327,1.570796327,1.571214951,3.141592654,1.03447874,2.955461315,6.072167493,11.99746633,24.67934466,257.5198539,14894327.82,1,0,7.880112998,6.043010753,0.6107316622,23028.83105
89527,50,104,0,0,1,0,0,-2,0,0,1,1,1,6853.754536,5.350488312,15.79846864,29.87834091,100.5539459,139.1251299,203.1879029,383.3348376,4,5,6,7,9,9,10,0,0,1.04E-06,1.570796327,1.570796327,1.570796544,1.68759626,1.20721818,1.395421855,2.070696072,3.78002744,8.186804032,24.57679255,55.24890002,1,1,65.90148592,6.24,0.724982932,5.048949778
89528,48,100,0,0,1,0,0,-2,0,0,1,1,1,4848.784374,13.93431722,23.11219085,36.14865771,77.537729,89.62383382,100.4021336,153.7093554,4,5.75,6,6.25,8,10,10,0,0,4.34E-06,1.570796327,1.570797796,1.570953149,1.575087681,1.22729104,1.390124359,2.137453652,3.52457515,4.591436727,4.833606316,5.174691315,1,1,48.48784374,6.25,0.6702115618,2.551574071
89535,159,326,0,0,1,0,0,-4,0,0,1,1,1,2128.816023,0.04304909509,0.8925153399,1.514642125,4.790895422,22.9751267,34.89758386,48.09152883,4,5,5,6,8,11.3,18,0,0,0.00734773677,1.570796327,1.570796327,1.571120041,1.623106515,1.000224851,1.353716472,2.414419369,6.805122923,15.40890901,27.14413683,156.214691,1,1,6.530110501,6.150943396,0.5954262393,8.640355889
89538,582,1168,0,0,1,0,0,-2,0,0,1,1,1,28941.85822,0.04827248826,3.516674079,5.128885433,32.70182844,66.024628,97.01651338,383.2123407,3,5,6,6,8,9,17,0,3.36E-06,0.01538447876,1.570711215,1.570807924,1.570942652,2.37053179,1.000009206,1.652064311,2.969515178,14.20136518,14.88758477,16.88715481,836.3216936,1,1,24.7789882,6.020618557,0.5922694998,10.58674549
89539,378,764,0,0,1,0,0,-4,8,2,1,1,1,20120.7898,0.01577514969,2.50244653,19.60170478,37.43600289,57.5949958,78.73213077,158.3513723,3,5,6,6,8,10,12,0,9.31E-06,0.1963467834,1.54478606,1.570868035,1.571855811,3.141592654,1.019092578,1.276772532,1.647218227,3.408094416,7.412632275,12.95790482,212572.1777,1,0,26.33611231,6.063492063,0.5890180726,335.1238937
89540,447,910,0,0,1,0,0,-8,0,0,1,1,1,15746.85314,0.172264472,1.564844437,7.591886945,24.00108825,44.90906876,62.97133903,288.5610387,3,5,6,6,8,10,15,0,8.82E-08,0.1693164248,1.218107771,1.570796618,1.570912105,2.105143006,1.011142718,1.426232946,2.413563698,6.482912855,11.20513239,25.33096396,2324.700864,1,1,17.30423422,6.10738255,0.5268164735,10.64396087
89541,582,1168,0,0,1,0,0,-2,0,0,1,1,1,28941.85822,0.04827248826,3.516674079,5.128885433,32.70182844,66.024628,97.01651338,383.2123407,3,5,6,6,8,9,17,0,3.36E-06,0.01538447876,1.570711215,1.570807924,1.570942652,2.37053179,1.000009206,1.652064311,2.969515178,14.20136518,14.88758477,16.88715481,836.3216936,1,1,24.7789882,6.020618557,0.5922694998,10.58674549
89542,447,910,0,0,1,0,0,-8,0,0,1,1,1,15746.85314,0.172264472,1.564844437,7.591886945,24.00108825,44.90906876,62.97133903,288.5610387,3,5,6,6,8,10,15,0,8.82E-08,0.1693164248,1.218107771,1.570796618,1.570912105,2.105143006,1.011142718,1.426232946,2.413563698,6.482912855,11.20513239,25.33096396,2324.700864,1,1,17.30423422,6.10738255,0.5268164735,10.64396087
896329,6078,13156,0,0,1,452,0,-726,0,0,0,1,1,163881.1638,1.176461979,7.672889035,13.23119749,17.29027753,19.56259737,25.64388923,35.12978922,3,6,6,7,9,11,23,0,2.24E-14,0.1989639923,1.329010776,1.812581877,1.912932448,2.05841257,1.051362203,2.788918524,3.587021053,4.215293466,4.972498646,5.643651696,651.1869606,0,0,12.45676222,6.567949984,0.6092683647,4.511413242
89634,3306,6632,0,0,1,0,0,-10,0,0,1,1,1,180.712002,6.78E-06,0.0001811211685,0.0009300346149,0.009121632607,0.04664303879,0.05893479331,9.440164983,3,5,6,6,7,8,40,0,1.44E-06,0.04216530127,0.2595819754,1.570796327,1.570796327,2.100483893,1.000861959,1.319053786,2.379988047,5.697876765,18.33851643,40.59383355,314034341.6,1,1,0.02724849246,6.01814882,0.296749339,49160.81424
89802,2845,5696,0,0,9,30,0,-7,178,32,0,0,0,61795.42932,0.003328745444,0.09875777867,0.1628338095,0.3767425301,5.75516047,49.3745532,1740.5,3,6,6,6,6,7,50,0,3.18E-07,0.05598954856,0.3140330766,0.3926867174,1.570796327,3.141592654,1.005701624,1.242688902,1.346149465,4.248249698,10.88528657,46.12224646,220517165.7,0,0,10.84891666,6.00913884,0.2441465683,56916.00011
89855,402,816,0,0,1,0,0,-6,0,0,1,1,1,5649.988893,0.0001302347765,0.5418381558,0.9311509178,2.002022789,19.83567346,38.80813531,378.5040811,3,5,5,5,6.9,11,39,0,0,5.18E-06,1.570796327,1.570796581,1.570796871,1.570811704,1.018429755,4.464744821,5.88904227,26.38741051,122.2351204,494.64659,146004345370,1,1,6.924005997,6.089552239,0.5551070096,178934118.8
89895,524,1064,0,0,1,0,0,-8,0,0,1,1,1,8842.414305,0.1375325528,1.514171753,3.658846815,6.900140653,14.02225,65.30886829,65.72834173,4,5,6,7,7,8,10,0,5.22E-22,3.75E-06,1.570796327,1.570796327,1.570796538,1.570808901,1.033647704,1.387035302,5.087316896,13.1206597,98.18553562,104.7217926,3654.605401,1,1,8.310539761,6.091603053,0.5393472723,40.17186829
89911,72,140,0,0,1,0,0,2,0,0,1,1,1,32761.45876,3.074624858,50.3377892,108.8328395,331.8210879,641.6016538,774.1034352,1234.066262,4,5,6,6,8,8,10,0,2.76E-05,0.3672736612,0.8607813782,1.383647634,2.025065052,2.991638104,1.012281761,1.317457218,1.85994205,3.431409824,4.679595362,6.541502886,67.28899523,1,1,234.0104197,5.833333333,0.5692984939,3.47090693
89912,72,140,0,0,1,0,0,2,0,0,1,1,1,25101.25449,3.074624858,50.3377257,112.3182805,237.0989508,475.9767984,557.5220177,893.4487663,4,5,6,6,8,8,10,0,7.13E-07,0.3381536368,0.8852109013,1.480834062,2.025065052,2.991638043,1.012281761,1.309676342,1.89866629,2.848436458,4.389130587,6.541502886,67.28899523,1,1,179.2946749,5.833333333,0.5765458831,3.375009504
89913,72,140,0,0,1,0,0,2,0,0,1,1,1,21646.13888,3.074624858,50.3377257,97.25280216,183.1655031,376.9694815,528.8467775,783.1335086,4,5,6,6,8,8,10,0,9.73E-07,0.4455621884,0.9385950958,1.495451356,2.025065052,2.991638043,1.012281761,1.317457218,1.632377289,3.081613933,4.389135423,6.541502886,67.28899523,1,1,154.6152777,5.833333333,0.5805059655,3.381306449
89914,72,140,0,0,1,0,0,2,0,0,1,1,1,19932.75325,3.074661069,50.3376622,96.29022566,169.9089461,368.9793676,438.4674846,726.1362625,4,5,6,6,8,8,10,0,2.76E-05,0.4988411615,0.9061587685,1.510476726,2.025065052,2.991637922,1.002113455,1.283808176,1.64889396,2.65578767,4.38916342,6.54149794,67.28730597,1,1,142.3768089,5.833333333,0.5948595616,3.329710268
90064,13386,26768,0,0,1,0,0,2,248,0,1,1,1,4196.755299,2.64E-06,0.09229942303,0.135714244,0.1932511234,0.2602665943,0.3045040013,3.558241307,3,5,6,7,7,8,146,0,0.03585598987,0.07726703081,0.1446583806,0.2536271951,0.3628570123,3.064448132,1.0000002,1.037066299,1.100647799,1.259293474,1.63727338,2.313610368,3418170146,1,0,0.15678255,5.999103541,0.1226847391,133751.0019
90088,434,864,0,0,1,0,0,2,0,0,1,1,1,9298.952602,1.17656162,3.809788978,7.39851637,17.09887279,22.06149446,34.16504,34.16676206,5,5,6,6,6,6,72,0,0,0.04360226984,1.570796327,1.570796327,1.570796327,1.570796489,1.395715549,1.571133378,1.863694521,3.184746777,5.992779201,5.99281572,5.992953017,1,1,10.76267662,5.97235023,0.538143191,2.641607662
90089,434,864,0,0,1,0,0,2,0,0,1,1,1,9298.939093,1.176598637,3.809798833,7.398484974,17.0988125,22.06134975,34.16509269,34.16516948,5,5,6,6,6,6,72,0,0,0.04362582526,1.570796327,1.570796327,1.570796327,1.570796712,1.395723682,1.571191139,1.863659751,3.184738482,5.992798066,5.992799639,5.992807419,1,1,10.76266099,5.97235023,0.5381432147,2.641605229
901212,3896,7352,0,0,4,442,0,-1,162,0,0,1,1,18306.27836,0.0005684776148,0.01094437297,0.01896905161,0.02191222812,0.5983393008,5.861616057,1906.923523,3,6,6,6,6,6,37,0,7.35E-06,0.05229081731,0.1046211445,0.1047921873,0.1048390511,1.570796375,1.179066501,1.214423044,1.324289473,2.231317953,8.051940107,134.0027213,1140684.668,0,0,2.489972574,5.774640657,0.05773220501,706.4052323
901213,12084,22411,0,3,8,2113,0,-175,1778,9,0,0,0,44227.84058,0,0.2614665312,0.9099436971,1.668535518,4.100588465,5.547826307,315.9988204,2,6,6,6,6,6,72,0,4.92E-06,0.0099968374,0.09063016598,0.1562849487,0.2055032597,3.141592654,1.024782053,2.015004439,3.606419883,5.551659526,11.61591486,63.35202116,229366591239302,0,0,1.973488045,5.73816617,0.07018962975,11847860354
901214,11735,21858,0,1,8,2010,0,-198,1773,10,0,0,0,43880.43001,0,0.396388817,0.9163693869,1.695783565,4.136830059,5.547854672,301.6211382,2,6,6,6,6,6,57,0,4.83E-06,0.009603833128,0.09042782299,0.1562912242,0.2143988965,3.141592654,-670924169695496,2.008960161,3.618066045,5.55224421,12.04968294,90.00388894,37507623014339,0,0,2.007522647,5.759011504,0.0727926528,-28827828038
90151,211621,423924,0,14,76,344,0,-489,134407,3680,0,0,0,4580718.564,0,0.1403836164,0.2810099893,2.220700605,13.27238747,35.54148352,33360.49115,3,6,6,6,7,8,56,0,4.55E-05,0.06746723187,0.1742352471,1.483616266,1.570796327,3.097958433,1.000360958,2.15094738,4.407523195,10.00933641,59.92273647,218.6941385,29767841884,0,0,10.80551836,6.011066955,0.2533496194,102719.6629
90207,2204,4460,0,0,1,0,0,-26,0,0,1,1,1,32891.94696,0.1189249443,1.362144967,2.671728091,4.124638062,8.212733551,21,1363.781717,3,5,6,6,7,8,26,0,0,0.07047193508,1.570796327,1.574983018,1.579169392,1.584741956,1.113391196,1.83405623,2.147717517,7.740312959,25.85093611,67.7136653,4801.096788,1,1,7.374876,6.070780399,0.5478998016,30.67506079
90223,24,44,0,0,1,0,0,2,0,0,1,1,1,6260.317861,0.02273083136,0.0231453,0.04629379178,330.7045009,330.7276462,330.7276462,330.7283351,3,4,5,6,9,9,9,0,1.11E-16,0.9553162269,0.9553168137,1.570796327,1.570796327,1.570796327,1,1.207106791,7144.353696,10104.15247,10287.62788,10288.34795,10288.34795,1,1,142.2799514,5.5,0.6329871933,5139.201132
90224,20,36,0,0,1,0,0,2,0,0,1,1,1,7484.01239,0,1.66E-05,311.8332,311.8341661,311.8341661,311.8346953,311.8346953,3,4,5,7,7,7.05,8,0,3.39E-06,1.047195452,1.047198006,1.570796327,1.570796327,2.526113173,1.024518339,1.024518568,1.668559119,3051527.994,12206107.13,12206107.13,13288364.19,1,1,207.8892331,5.4,0.7307332401,3085348.318
90225,88,180,0,8,1,0,0,6,0,0,0,0,0,7967.030666,0,38.56675272,44.54137298,50.79880702,108.6703744,108.6704389,108.6711319,3,5,5,6,9,10,14,0,4.98E-14,7.61E-06,0.9553193313,1.047182553,1.149605961,1.570804804,1,1.000000021,1.207268579,5.458080812,3708.943113,3708.968918,3776.557185,1,1,44.26128148,5.954545455,0.4535179511,535.2392756
90226,48,92,0,0,1,0,0,2,0,0,1,1,1,5777.290415,27.95990678,32.29168782,62.99097583,66.52683966,121.3915207,153.6831884,153.6842119,3,4,5,7,9,9,10,0,1.69E-06,0.6154774784,0.7853987656,0.9553165828,0.955318909,0.9553201829,1.224854652,1.269596847,1.583029987,2.2374894,4.019104824,4.019126116,4.019128612,1,1,62.79663495,5.75,0.4097736731,2.014159773
90247,15389,30831,0,0,1,111,0,-82,1717,297,0,1,0,11088.81547,2.00E-06,0.02363129334,0.07953232928,0.2960658145,0.7398451844,1.306247425,73.052448,2,6,6,6,8,8,32,0,0.008807958736,0.04029975013,0.1253367725,0.3748292954,0.7440360936,3.141592654,1.000201074,1.408983015,2.097866774,4.296311262,11.16546703,44.04235816,5933322496,0,0,0.3596644762,6.017545,0.1644415765,860951.9057
90248,16290,32642,0,0,1,286,0,-174,1751,49,0,1,0,11092.46395,1.99E-06,0.01911769189,0.06614823544,0.2724748938,0.6958388429,1.305019152,73.052448,3,6,6,6,8,8,42,0,0.007650069271,0.03951605159,0.1284203215,0.3943875249,0.7460527193,3.141592654,1,1.421428663,2.152266066,4.700637023,14.93985439,135.3817438,5933322171,0,0,0.339821823,6.028974831,0.164015753,812954.0297
90273,6173,12354,0,0,1,0,0,-4,0,0,1,1,1,3208.038655,2.23E-05,0.02629221584,0.03235472328,0.06220339102,0.7047916332,1.043784568,24.13002014,3,6,6,6,7,7,24,0,5.50E-05,0.02530833802,0.07941803893,0.4692561175,1.10809703,1.64439877,1.000038625,1.196811448,1.271491018,1.85692252,20.19976915,27.76821976,2402.710261,1,1,0.2596761094,6.003887899,0.1612548404,8.63418355
90275,18488,37016,0,0,1,0,0,-20,0,0,1,1,1,14346.20745,3.68E-06,0.02622701059,0.03202927941,0.04277223598,0.7018539438,0.8680283595,88.45231628,3,6,6,6,7,7,27,0,8.14E-05,0.02281925927,0.07260010332,0.4676991562,1.106469556,1.942641328,1.000011785,1.198310803,1.254906117,1.60460676,20.57603538,26.00681808,27862.35962,1,1,0.3875677397,6.006490697,0.1476728784,15.88339509
90276,21112,42251,0,0,1,3,0,-15,4,2,1,1,1,20407.46208,1.84E-05,0.03020746522,0.165316109,0.2765657094,0.9550450413,1.213612272,24.13002,3,6,6,6,6,7,39,0,6.74E-05,0.03802195371,0.0860499255,0.4678561271,1.117245702,3.141592654,1.000033279,1.230956047,5.303592719,9.007191361,20.7502194,28.0529511,7141400.881,0,0,0.4830054218,6.00397878,0.1696964667,233.0235196
90277,1928,3916,0,0,1,0,0,-30,0,0,1,1,1,17317.81304,0.0008786857143,0.1205370341,0.8011753071,5.350255415,16.77500334,18.99999619,68.75,3,5,6,6,8,9,20,0,0,0,1.570796327,1.570796327,1.570796327,2.652939725,1,2.086044577,4.500908785,27.96250662,46.84535332,455.6608124,3928.858151,1,1,4.422322023,6.093360996,0.5976596501,46.3185636
90279,40,76,0,0,1,0,0,2,0,0,1,1,1,673.9230422,0.5,3.375,7.22187376,14.99999954,16.49999975,18.87019026,25.98076105,4,5,6,6,7.1,8,8,0,0,1.047197533,1.570796327,1.570796327,1.570796327,1.570796327,1.017830966,1.486267969,2.194125451,2.514094274,10.2690584,10.2690584,13.75071065,1,1,8.86740845,5.7,0.7716192483,3.405260493
90280,40,76,0,0,1,0,0,2,0,0,1,1,1,853.9230385,0.5,3.375,7.22187376,14.99999954,31.49999903,31.49999928,31.5,4,5,6,6,7.1,8,8,0,0,1.047197533,1.570796327,1.570796327,1.570796327,1.570796327,1.017830966,1.486267969,2.350970536,3.80601948,10.2690584,10.2690584,13.75071065,1,1,11.23582945,5.7,0.7716192483,3.659770066
90281,40,76,0,0,1,0,0,2,0,0,1,1,1,1033.923035,0.5,3.375,7.22187376,14.99999954,46.49999857,46.49999893,46.5,4,5,6,6,7.1,8,8,0,0,1.047197533,1.570796327,1.570796327,1.570796327,1.570796327,1.017830966,1.486267969,2.350970536,5.454096884,10.2690584,10.2690584,13.75071065,1,1,13.60425046,5.7,0.7716192483,3.919992811
90282,40,76,0,0,1,0,0,2,0,0,1,1,1,1213.923031,0.5,3.375,7.22187376,14.99999954,61.49999811,61.49999859,61.5,4,5,6,6,7.1,8,8,0,0,1.047197533,1.570796327,1.570796327,1.570796327,1.570796327,1.017830966,1.486267969,2.350970536,7.111428499,10.2690584,10.2690584,13.75071065,1,1,15.97267146,5.7,0.7716192483,4.181676781
90283,498,1004,0,0,1,0,0,-4,0,0,1,1,1,2355.774868,0.06418021728,0.5162871951,1.250529289,3.598796861,6.037849259,6.037849763,24.13002014,4,6,6,6,6,7,15,0,0,0.05953616843,1.570796327,1.570796327,1.570796327,1.64439877,1.002282969,1.381766866,3.000626486,5.157886617,13.30564827,13.30565346,20.25747012,1,1,2.34638931,6.048192771,0.5049779225,4.66015613
90286,328,664,0,0,1,0,0,-4,0,0,1,1,1,1803.524625,0.1318081558,0.5196897384,1.917017185,5.135485531,6.037849622,6.037849952,24.13002014,5,6,6,6,6,7,14,0,0,1.26E-16,1.570796327,1.570796327,1.570796327,1.613999601,1.002282969,1.394266552,4.437592179,10.55618044,13.30565228,13.30565551,16.02099797,1,1,2.716151543,6.073170732,0.5486051902,5.416098755
90287,9143,18294,0,0,1,0,0,-4,0,0,1,1,1,6568.696237,0.001779045232,0.06407725796,0.1156613528,0.2020208351,0.2305921478,1.438627691,56.7866917,4,6,6,6,6,6,73,0,3.61E-06,0.05930579467,0.0860065217,0.08614693703,0.1221608966,2.563224295,1.001906998,1.252544074,1.409312075,1.636568012,3.275200472,8.463552421,2410.286587,1,1,0.3590628751,6.002624959,0.0910121533,3.577744496
